-55, -50, 37.683
-53.646, -51.472, 20
-52.252, -52.904, 127
-50.775, -54.252, 127
-49.234, -55.525, 127
-47.654, -56.751, 127
-45.999, -57.872, 127
-44.326, -58.969, 127
-42.589, -59.96, 127
-40.837, -60.923, 127
-39.042, -61.804, 127
-37.229, -62.647, 127
-35.386, -63.424, 127
-33.526, -64.156, 127
-31.645, -64.835, 127
-29.748, -65.467, 127
-27.835, -66.053, 127
-25.91, -66.594, 127
-23.973, -67.091, 127
-22.026, -67.547, 127
-20.069, -67.959, 127
-18.106, -68.337, 127
-16.133, -68.668, 127
-14.157, -68.971, 127
-12.173, -69.224, 127
-10.187, -69.457, 127
-8.194, -69.633, 127
-6.201, -69.798, 127
-4.204, -69.9, 127
-2.206, -69.998, 127
-0.207, -70.026, 127
1.793, -70.053, 127
3.793, -70.013, 127
5.792, -69.967, 127
7.789, -69.861, 127
9.785, -69.74, 127
11.778, -69.567, 127
13.768, -69.372, 127
15.753, -69.129, 127
17.734, -68.857, 127
19.709, -68.542, 127
21.678, -68.191, 127
23.639, -67.799, 127
25.591, -67.366, 127
27.533, -66.891, 127
29.465, -66.372, 127
31.383, -65.807, 127
33.288, -65.199, 127
35.174, -64.534, 127
37.046, -63.831, 127
38.889, -63.056, 127
40.721, -62.252, 127
42.508, -61.355, 127
44.283, -60.434, 127
46.001, -59.41, 127
47.691, -58.343, 123.439
49.332, -57.199, 119.236
50.908, -55.971, 114.883
52.45, -54.697, 110.355
53.88, -53.299, 105.632
55.247, -51.843, 100.694
56.538, -50.315, 95.495
57.681, -48.675, 89.999
58.736, -46.979, 85.416
59.671, -45.211, 82.304
60.42, -43.358, 81.78
61.057, -41.466, 82.676
61.546, -39.527, 76.258
61.833, -37.55, 69.255
62.014, -35.561, 61.464
62.022, -33.561, 52.515
61.877, -31.569, 41.705
61.654, -29.582, 26.82
61.398, -28.194, 0
61.398, -28.194, 0
57.779, -8.525, 0
endData
255
127
200
-55, -50, -26.941, -83.478, 71.067, -74.266, 61.398, -28.194
#PATH.JERRYIO-DATA {"appVersion":"0.5.1","format":"LemLib v0.4.x (inch, byte-voltage)","gc":{"robotWidth":12,"robotHeight":12,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"VRC 2024 - Over Under","signature":"VRC 2024 - Over Under","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"FGr5gO6WSt","x":-55,"y":-50,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"rsv9MgxJm1","x":-26.94130589461496,"y":-83.47757592308142,"lock":false,"visible":true,"__type":"control"},{"uid":"T820Y695HU","x":71.0667264790664,"y":-74.26629468495351,"lock":false,"visible":true,"__type":"control"},{"uid":"8fzV8WBML4","x":61.398347272003186,"y":-28.194444444444446,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"g88zU6dMeU"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":127},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":4,"label":"4"},"step":0.01,"from":1.4,"to":1.8},"maxDecelerationRate":255},"name":"Path","uid":"QZRNhDrfwD","lock":false,"visible":true}]}
