-58.876, -40.014, 35.358
-57.486, -41.453, 21
-56.035, -42.827, 85.432
-54.528, -44.141, 93.434
-52.959, -45.381, 101.629
-51.331, -46.542, 109.849
-49.669, -47.654, 118.02
-47.969, -48.708, 126.098
-46.225, -49.686, 127
-44.46, -50.626, 127
-42.665, -51.508, 127
-40.843, -52.331, 127
-39.007, -53.123, 127
-37.143, -53.849, 127
-35.266, -54.539, 127
-33.376, -55.191, 127
-31.466, -55.786, 127
-29.551, -56.361, 127
-27.618, -56.873, 127
-25.679, -57.362, 127
-23.729, -57.808, 127
-21.771, -58.214, 127
-19.808, -58.595, 127
-17.835, -58.923, 127
-15.86, -59.238, 127
-13.876, -59.493, 127
-11.891, -59.732, 127
-9.9, -59.925, 127
-7.907, -60.091, 127
-5.911, -60.221, 127
-3.914, -60.314, 127
-1.915, -60.382, 127
0.085, -60.402, 127
2.085, -60.407, 127
4.084, -60.353, 127
6.083, -60.288, 127
8.079, -60.165, 127
10.074, -60.024, 127
12.065, -59.835, 127
14.052, -59.614, 127
16.036, -59.357, 127
18.013, -59.054, 127
19.986, -58.728, 127
21.947, -58.338, 127
23.906, -57.933, 127
25.849, -57.459, 127
27.785, -56.959, 126.264
29.707, -56.407, 123.018
31.614, -55.807, 119.685
33.512, -55.173, 116.255
35.382, -54.466, 112.722
37.242, -53.733, 109.074
39.073, -52.927, 105.299
40.881, -52.074, 101.385
42.669, -51.177, 97.313
44.412, -50.198, 93.063
46.135, -49.182, 88.61
47.811, -48.092, 83.92
49.444, -46.938, 78.954
51.047, -45.743, 73.652
52.574, -44.451, 67.937
54.056, -43.11, 61.698
55.491, -41.717, 54.749
56.828, -40.23, 46.78
58.113, -38.699, 37.145
59.328, -37.11, 23.886
60.135, -35.954, 0
60.135, -35.954, 0
71.589, -19.559, 0
endData
202.3
127
200
-58.876, -40.014, -35.416, -66.18, 37.849, -69.609, 60.135, -35.954
#PATH.JERRYIO-DATA {"appVersion":"0.5.1","format":"LemLib v0.4.x (inch, byte-voltage)","gc":{"robotWidth":18,"robotHeight":18,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"VRC 2024 - Over Under","signature":"VRC 2024 - Over Under","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"Qp5KhkC4fw","x":-58.87557248108323,"y":-40.01431202708084,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"ixDcI81Zfw","x":-35.416293309438466,"y":-66.18043110314616,"lock":false,"visible":true,"__type":"control"},{"uid":"RI0J0LwzRb","x":37.848840103544404,"y":-69.60909498207886,"lock":false,"visible":true,"__type":"control"},{"uid":"wgJO8I5yrj","x":60.13515531660693,"y":-35.95405217045002,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"9hvFMHNJyQ"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":21,"to":127},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":4,"label":"4"},"step":0.01,"from":1.4,"to":1.8},"maxDecelerationRate":202.3},"name":"Path","uid":"hx7cZR4eC0","lock":false,"visible":true}]}
